TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 20:35:55.000000000,-0.630184087770435,-69.5876992619067,600.002566735938
1 Jan 2020 20:35:56.000000000,-0.568359639585553,-69.6005542185187,600.002087834055
1 Jan 2020 20:35:57.000000000,-0.506535162153753,-69.6134089916426,600.001658332358
1 Jan 2020 20:35:58.000000000,-0.444710658656533,-69.6262636012398,600.001278232894
1 Jan 2020 20:35:59.000000000,-0.382886132275359,-69.639118067275,600.000947537462
1 Jan 2020 20:36:00.000000000,-0.321061586191664,-69.6519724097067,600.000666247641
1 Jan 2020 20:36:01.000000000,-0.259237023586853,-69.6648266484974,600.000434364762
1 Jan 2020 20:36:02.000000000,-0.19741244764232,-69.6776808036047,600.000251889934
1 Jan 2020 20:36:03.000000000,-0.135587861539436,-69.6905348949867,600.000118824024
1 Jan 2020 20:36:04.000000000,-0.0737632684595529,-69.7033889425997,600.000035167662
1 Jan 2020 20:36:05.000000000,-0.0119386715840324,-69.7162429664023,600.000000921245
1 Jan 2020 20:36:06.000000000,0.0498859259057916,-69.7290969863526,600.000016084935
1 Jan 2020 20:36:07.000000000,0.11171052082856,-69.741951022405,600.000080658667
1 Jan 2020 20:36:08.000000000,0.173535110002935,-69.7548050945191,600.000194642126
1 Jan 2020 20:36:09.000000000,0.235359690247575,-69.7676592226499,600.000358034774
1 Jan 2020 20:36:10.000000000,0.29718425838109,-69.7805134267578,600.000570835833
1 Jan 2020 20:36:11.000000000,0.359008811222123,-69.7933677268,600.000833044291
1 Jan 2020 20:36:12.000000000,0.420833345589233,-69.8062221427361,600.001144658903
1 Jan 2020 20:36:13.000000000,0.482657858301041,-69.8190766945253,600.001505678188
1 Jan 2020 20:36:14.000000000,0.544482346176071,-69.831931402132,600.001916100426
1 Jan 2020 20:36:15.000000000,0.606306806032855,-69.8447862855168,600.002375923667
1 Jan 2020 20:36:16.000000000,0.668131234689855,-69.8576413646459,600.002885145728
1 Jan 2020 20:36:17.000000000,0.729955628965523,-69.8704966594869,600.003443764187
1 Jan 2020 20:36:18.000000000,0.791779985678243,-69.8833521900059,600.004051776384
1 Jan 2020 20:36:19.000000000,0.853604301646382,-69.8962079761763,600.004709179431
1 Jan 2020 20:36:20.000000000,0.915428573688221,-69.9090640379696,600.005415970205
1 Jan 2020 20:36:21.000000000,0.977252798622013,-69.9219203953615,600.006172145347
1 Jan 2020 20:36:22.000000000,1.03907697326593,-69.9347770683289,600.006977701257
1 Jan 2020 20:36:23.000000000,1.10090109443809,-69.9476340768554,600.007832634106
1 Jan 2020 20:36:24.000000000,1.16272515895654,-69.9604914409227,600.008736939828
1 Jan 2020 20:36:25.000000000,1.22454916363925,-69.9733491805207,600.009690614134
1 Jan 2020 20:36:26.000000000,1.28637310530414,-69.9862073156377,600.010693652477
1 Jan 2020 20:36:27.000000000,1.348196980769,-69.9990658662694,600.011746050098
1 Jan 2020 20:36:28.000000000,1.41002078685159,-70.0119248524165,600.012847801989
1 Jan 2020 20:36:29.000000000,1.47184452036952,-70.0247842940762,600.013998902909
1 Jan 2020 20:36:30.000000000,1.53366817814038,-70.0376442112585,600.015199347391
1 Jan 2020 20:36:31.000000000,1.5954917569816,-70.050504623973,600.01644912973
1 Jan 2020 20:36:32.000000000,1.65731525371055,-70.0633655522348,600.017748243979
1 Jan 2020 20:36:33.000000000,1.71913866514444,-70.0762270160625,600.019096683965
1 Jan 2020 20:36:34.000000000,1.78096198810045,-70.0890890354822,600.020494443273
1 Jan 2020 20:36:35.000000000,1.84278521939559,-70.1019516305249,600.021941515264
1 Jan 2020 20:36:36.000000000,1.90460835584675,-70.1148148212233,600.023437893055
1 Jan 2020 20:36:37.000000000,1.96643139427074,-70.1276786276205,600.024983569533
1 Jan 2020 20:36:38.000000000,2.0282543314842,-70.14054306976,600.02657853735
1 Jan 2020 20:36:39.000000000,2.09007716430367,-70.1534081676963,600.028222788922
1 Jan 2020 20:36:40.000000000,2.15189988954552,-70.1662739414861,600.029916316434
1 Jan 2020 20:36:41.000000000,2.21372250402602,-70.1791404111935,600.031659111836
1 Jan 2020 20:36:42.000000000,2.27554500456128,-70.1920075968877,600.033451166837
1 Jan 2020 20:36:43.000000000,2.33736738796725,-70.204875518647,600.035292472924
1 Jan 2020 20:36:44.000000000,2.39918965105975,-70.2177441965562,600.037183021339
1 Jan 2020 20:36:45.000000000,2.46101179065445,-70.2306136507036,600.0391228031
1 Jan 2020 20:36:46.000000000,2.5228338035668,-70.2434839011893,600.041111808978
1 Jan 2020 20:36:47.000000000,2.58465568661218,-70.2563549681159,600.043150029522
1 Jan 2020 20:36:48.000000000,2.64647743660571,-70.2692268715982,600.045237455045
1 Jan 2020 20:36:49.000000000,2.70829905036241,-70.282099631755,600.047374075618
1 Jan 2020 20:36:50.000000000,2.77012052469707,-70.2949732687144,600.049559881082
1 Jan 2020 20:36:51.000000000,2.83194185642433,-70.307847802611,600.051794861054
1 Jan 2020 20:36:52.000000000,2.89376304235862,-70.3207232535913,600.054079004902
1 Jan 2020 20:36:53.000000000,2.95558407931421,-70.3335996418053,600.056412301773
1 Jan 2020 20:36:54.000000000,3.01740496410512,-70.3464769874155,600.058794740569
1 Jan 2020 20:36:55.000000000,3.07922569354526,-70.3593553105929,600.061226309971
1 Jan 2020 20:36:56.000000000,3.14104626444825,-70.3722346315137,600.063706998415
1 Jan 2020 20:36:57.000000000,3.20286667362755,-70.3851149703684,600.066236794105
1 Jan 2020 20:36:58.000000000,3.26468691789639,-70.3979963473529,600.068815685021
1 Jan 2020 20:36:59.000000000,3.32650699406777,-70.4108787826738,600.071443658907
1 Jan 2020 20:37:00.000000000,3.38832689895451,-70.4237622965464,600.074120703258
1 Jan 2020 20:37:01.000000000,3.45014662936917,-70.4366469091995,600.076846805359
1 Jan 2020 20:37:02.000000000,3.51196618212409,-70.4495326408667,600.079621952243
1 Jan 2020 20:37:03.000000000,3.57378555403136,-70.4624195117972,600.082446130725
1 Jan 2020 20:37:04.000000000,3.63560474190287,-70.4753075422455,600.085319327375
1 Jan 2020 20:37:05.000000000,3.69742374255021,-70.4881967524805,600.088241528535
1 Jan 2020 20:37:06.000000000,3.75924255278477,-70.5010871627819,600.091212720311
1 Jan 2020 20:37:07.000000000,3.82106116941768,-70.5139787934378,600.094232888589
1 Jan 2020 20:37:08.000000000,3.88287958925978,-70.5268716647489,600.097302019002
1 Jan 2020 20:37:09.000000000,3.94469780912167,-70.5397657970259,600.100420096969
1 Jan 2020 20:37:10.000000000,4.00651582581368,-70.5526612105948,600.103587107658
1 Jan 2020 20:37:11.000000000,4.06833363614588,-70.5655579257898,600.10680303602
1 Jan 2020 20:37:12.000000000,4.13015123692806,-70.5784559629568,600.110067866769
1 Jan 2020 20:37:13.000000000,4.1919686249697,-70.5913553424576,600.113381584381
1 Jan 2020 20:37:14.000000000,4.25378579708003,-70.6042560846615,600.116744173109
1 Jan 2020 20:37:15.000000000,4.31560275006796,-70.6171582099553,600.120155616967
1 Jan 2020 20:37:16.000000000,4.37741948074216,-70.6300617387332,600.12361589974
1 Jan 2020 20:37:17.000000000,4.43923598591091,-70.6429666914076,600.127125004976
1 Jan 2020 20:37:18.000000000,4.50105226238228,-70.6558730883988,600.130682915998
1 Jan 2020 20:37:19.000000000,4.56286830696397,-70.6687809501468,600.134289615893
1 Jan 2020 20:37:20.000000000,4.62468411646336,-70.6816902970961,600.137945087517
1 Jan 2020 20:37:21.000000000,4.68649968768757,-70.6946011497126,600.141649313496
1 Jan 2020 20:37:22.000000000,4.74831501744332,-70.7075135284745,600.145402276215
1 Jan 2020 20:37:23.000000000,4.81013010253707,-70.7204274538705,600.149203957844
1 Jan 2020 20:37:24.000000000,4.8719449397749,-70.7333429464085,600.153054340309
1 Jan 2020 20:37:25.000000000,4.93375952596256,-70.7462600266058,600.156953405308
1 Jan 2020 20:37:26.000000000,4.99557385790549,-70.7591787149992,600.160901134307
1 Jan 2020 20:37:27.000000000,5.05738793240871,-70.7720990321368,600.164897508538
1 Jan 2020 20:37:28.000000000,5.11920174627696,-70.7850209985827,600.168942509014
1 Jan 2020 20:37:29.000000000,5.18101529631457,-70.797944634915,600.1730361165
1 Jan 2020 20:37:30.000000000,5.24282857932554,-70.8108699617312,600.177178311545
1 Jan 2020 20:37:31.000000000,5.30464159211346,-70.8237969996389,600.181369074458
1 Jan 2020 20:37:32.000000000,5.36645433148161,-70.8367257692657,600.185608385316
1 Jan 2020 20:37:33.000000000,5.42826679423283,-70.8496562912549,600.189896223974
1 Jan 2020 20:37:34.000000000,5.4900789771696,-70.8625885862623,600.194232570055
1 Jan 2020 20:37:35.000000000,5.551890877094,-70.875522674965,600.198617402936
1 Jan 2020 20:37:36.000000000,5.61370249080771,-70.888458578053,600.203050701785
1 Jan 2020 20:37:37.000000000,5.67551381511206,-70.9013963162342,600.20753244553
1 Jan 2020 20:37:38.000000000,5.7373248468079,-70.9143359102322,600.212062612868
1 Jan 2020 20:37:39.000000000,5.79913558269573,-70.9272773807917,600.216641182267
1 Jan 2020 20:37:40.000000000,5.86094601957558,-70.9402207486694,600.221268131965
1 Jan 2020 20:37:41.000000000,5.92275615424711,-70.9531660346448,600.225943439976
1 Jan 2020 20:37:42.000000000,5.98456598350952,-70.9661132595101,600.230667084071
1 Jan 2020 20:37:43.000000000,6.04637550416158,-70.9790624440792,600.235439041803
1 Jan 2020 20:37:44.000000000,6.10818471300163,-70.9920136091839,600.240259290493
1 Jan 2020 20:37:45.000000000,6.16999360682756,-71.0049667756722,600.245127807228
1 Jan 2020 20:37:46.000000000,6.23180218243683,-71.0179219644115,600.250044568874
1 Jan 2020 20:37:47.000000000,6.2936104366264,-71.030879196287,600.25500955206
1 Jan 2020 20:37:48.000000000,6.35541836619284,-71.0438384922065,600.260022733189
1 Jan 2020 20:37:49.000000000,6.41722596793218,-71.0567998730917,600.265084088436
1 Jan 2020 20:37:50.000000000,6.47903323864003,-71.069763359889,600.270193593744
1 Jan 2020 20:37:51.000000000,6.54084017511149,-71.0827289735603,600.275351224834
1 Jan 2020 20:37:52.000000000,6.6026467741412,-71.0956967350874,600.280556957189
1 Jan 2020 20:37:53.000000000,6.66445303252331,-71.1086666654756,600.285810766074
1 Jan 2020 20:37:54.000000000,6.72625894705145,-71.1216387857455,600.291112626516
1 Jan 2020 20:37:55.000000000,6.78806451451878,-71.1346131169431,600.29646251332
1 Jan 2020 20:37:56.000000000,6.84986973171794,-71.1475896801297,600.301860401059
1 Jan 2020 20:37:57.000000000,6.91167459544106,-71.1605684963938,600.307306264085
1 Jan 2020 20:37:58.000000000,6.97347910247974,-71.173549586836,600.312800076511
1 Jan 2020 20:37:59.000000000,7.03528324962508,-71.1865329725855,600.318341812235
1 Jan 2020 20:38:00.000000000,7.09708703366766,-71.1995186747919,600.323931444912
1 Jan 2020 20:38:01.000000000,7.15889045139744,-71.2125067146222,600.329568947985
1 Jan 2020 20:38:02.000000000,7.22069349960395,-71.2254971132704,600.335254294665
1 Jan 2020 20:38:03.000000000,7.28249617507612,-71.2384898919476,600.340987457931
1 Jan 2020 20:38:04.000000000,7.3442984746023,-71.2514850718918,600.346768410537
1 Jan 2020 20:38:05.000000000,7.40610039497032,-71.2644826743585,600.352597125015
1 Jan 2020 20:38:06.000000000,7.46790193296742,-71.2774827206322,600.358473573659
1 Jan 2020 20:38:07.000000000,7.5297030853803,-71.2904852320111,600.364397728554
1 Jan 2020 20:38:08.000000000,7.59150384899503,-71.3034902298255,600.370369561539
1 Jan 2020 20:38:09.000000000,7.65330422059715,-71.3164977354225,600.37638904424
1 Jan 2020 20:38:10.000000000,7.71510419697156,-71.3295077701763,600.382456148055
1 Jan 2020 20:38:11.000000000,7.77690377490258,-71.3425203554851,600.388570844148
1 Jan 2020 20:38:12.000000000,7.83870295117393,-71.3555355127668,600.39473310347
1 Jan 2020 20:38:13.000000000,7.90050172256873,-71.3685532634685,600.40094289673
1 Jan 2020 20:38:14.000000000,7.96230008586946,-71.3815736290565,600.407200194427
1 Jan 2020 20:38:15.000000000,8.02409803785796,-71.3945966310281,600.413504966823
1 Jan 2020 20:38:16.000000000,8.0858955753155,-71.4076222908961,600.419857183965
1 Jan 2020 20:38:17.000000000,8.14769269502267,-71.4206506302074,600.426256815662
1 Jan 2020 20:38:18.000000000,8.20948939375939,-71.4336816705274,600.432703831511
1 Jan 2020 20:38:19.000000000,8.27128566830498,-71.446715433452,600.439198200877
1 Jan 2020 20:38:20.000000000,8.33308151543809,-71.4597519405977,600.445739892903
1 Jan 2020 20:38:21.000000000,8.39487693193669,-71.4727912136104,600.452328876501
1 Jan 2020 20:38:22.000000000,8.45667191457809,-71.485833274162,600.458965120364
1 Jan 2020 20:38:23.000000000,8.51846646013892,-71.4988781439469,600.465648592968
1 Jan 2020 20:38:24.000000000,8.58026056539511,-71.511925844692,600.472379262546
1 Jan 2020 20:38:25.000000000,8.64205422712191,-71.5249763981421,600.479157097127
1 Jan 2020 20:38:26.000000000,8.70384744209389,-71.5380298260779,600.4859820645
1 Jan 2020 20:38:27.000000000,8.76564020708489,-71.5510861503004,600.492854132244
1 Jan 2020 20:38:28.000000000,8.82743251886802,-71.5641453926432,600.499773267704
1 Jan 2020 20:38:29.000000000,8.88922437421572,-71.5772075749623,600.506739438005
1 Jan 2020 20:38:30.000000000,8.95101576989966,-71.5902727191466,600.51375261005
1 Jan 2020 20:38:31.000000000,9.01280670269079,-71.6033408471087,600.520812750521
1 Jan 2020 20:38:32.000000000,9.07459716935931,-71.6164119807898,600.527919825876
1 Jan 2020 20:38:33.000000000,9.13638716667468,-71.629486142163,600.535073802344
1 Jan 2020 20:38:34.000000000,9.19817669140559,-71.6425633532252,600.542274645935
1 Jan 2020 20:38:35.000000000,9.25996574031999,-71.6556436360081,600.549522322443
1 Jan 2020 20:38:36.000000000,9.32175431018503,-71.6687270125637,600.556816797435
1 Jan 2020 20:38:37.000000000,9.38354239776709,-71.6818135049811,600.564158036253
1 Jan 2020 20:38:38.000000000,9.44532999983179,-71.6949031353772,600.571546004017
1 Jan 2020 20:38:39.000000000,9.50711711314388,-71.7079959258951,600.578980665637
1 Jan 2020 20:38:40.000000000,9.5689037344674,-71.7210918987128,600.586461985787
1 Jan 2020 20:38:41.000000000,9.63068986056553,-71.7341910760334,600.593989928923
1 Jan 2020 20:38:42.000000000,9.69247548820064,-71.7472934800954,600.60156445929
1 Jan 2020 20:38:43.000000000,9.75426061413425,-71.7603991331629,600.609185540898
1 Jan 2020 20:38:44.000000000,9.81604523512709,-71.7735080575373,600.616853137547
1 Jan 2020 20:38:45.000000000,9.87782934793903,-71.7866202755418,600.624567212807
1 Jan 2020 20:38:46.000000000,9.93961294932907,-71.7997358095402,600.632327730035
1 Jan 2020 20:38:47.000000000,10.0013960360554,-71.8128546819213,600.640134652364
1 Jan 2020 20:38:48.000000000,10.0631786048753,-71.8259769151093,600.647987942709
1 Jan 2020 20:38:49.000000000,10.1249606525451,-71.8391025315606,600.655887563767
1 Jan 2020 20:38:50.000000000,10.1867421758205,-71.85223155376,600.663833478008
1 Jan 2020 20:38:51.000000000,10.248523171456,-71.8653640042297,600.671825647688
1 Jan 2020 20:38:52.000000000,10.3103036362054,-71.8784999055196,600.679864034844
1 Jan 2020 20:38:53.000000000,10.3720835668216,-71.8916392802188,600.687948601294
1 Jan 2020 20:38:54.000000000,10.4338629600564,-71.9047821509406,600.696079308634
1 Jan 2020 20:38:55.000000000,10.495641812661,-71.9179285403407,600.704256118239
1 Jan 2020 20:38:56.000000000,10.5574201213852,-71.931078471102,600.712478991272
1 Jan 2020 20:38:57.000000000,10.6191978829783,-71.9442319659463,600.720747888676
1 Jan 2020 20:38:58.000000000,10.6809750941884,-71.9573890476244,600.729062771174
1 Jan 2020 20:38:59.000000000,10.7427517517628,-71.9705497389253,600.737423599272
1 Jan 2020 20:39:00.000000000,10.8045278524477,-71.9837140626726,600.745830333254
1 Jan 2020 20:39:01.000000000,10.8663033929883,-71.9968820417207,600.754282933194
1 Jan 2020 20:39:02.000000000,10.928078370129,-72.0100536989655,600.762781358943
1 Jan 2020 20:39:03.000000000,10.989852780613,-72.0232290573293,600.77132557014
1 Jan 2020 20:39:04.000000000,11.0516266211826,-72.0364081397789,600.779915526196
1 Jan 2020 20:39:05.000000000,11.1133998885792,-72.0495909693102,600.788551186319
1 Jan 2020 20:39:06.000000000,11.1751725795428,-72.0627775689605,600.797232509491
1 Jan 2020 20:39:07.000000000,11.2369446908129,-72.0759679617982,600.805959454482
1 Jan 2020 20:39:08.000000000,11.2987162191275,-72.0891621709318,600.814731979842
1 Jan 2020 20:39:09.000000000,11.3604871612238,-72.1023602195068,600.823550043909
1 Jan 2020 20:39:10.000000000,11.4222575138379,-72.115562130703,600.832413604801
1 Jan 2020 20:39:11.000000000,11.4840272737047,-72.1287679277387,600.84132262043
1 Jan 2020 20:39:12.000000000,11.5457964375582,-72.1419776338684,600.85027704848
1 Jan 2020 20:39:13.000000000,11.6075650021313,-72.1551912723881,600.859276846422
1 Jan 2020 20:39:14.000000000,11.6693329641556,-72.168408866628,600.868321971518
1 Jan 2020 20:39:15.000000000,11.7311003203618,-72.1816304399579,600.877412380816
1 Jan 2020 20:39:16.000000000,11.7928670674794,-72.1948560157845,600.886548031147
1 Jan 2020 20:39:17.000000000,11.8546332022369,-72.208085617556,600.895728879115
1 Jan 2020 20:39:18.000000000,11.9163987213614,-72.2213192687595,600.904954881133
1 Jan 2020 20:39:19.000000000,11.9781636215791,-72.2345569929176,600.914225993386
1 Jan 2020 20:39:20.000000000,12.0399278996149,-72.2477988135972,600.923542171846
1 Jan 2020 20:39:21.000000000,12.1016915521927,-72.2610447544,600.932903372272
1 Jan 2020 20:39:22.000000000,12.163454576035,-72.2742948389729,600.942309550213
1 Jan 2020 20:39:23.000000000,12.2252169678632,-72.287549090999,600.951760661004
1 Jan 2020 20:39:24.000000000,12.2869787243976,-72.3008075342033,600.961256659765
1 Jan 2020 20:39:25.000000000,12.3487398423572,-72.3140701923501,600.970797501403
1 Jan 2020 20:39:26.000000000,12.4105003184597,-72.3273370892488,600.980383140619
1 Jan 2020 20:39:27.000000000,12.4722601494219,-72.3406082487447,600.990013531891
1 Jan 2020 20:39:28.000000000,12.5340193319589,-72.3538836947287,600.999688629493
1 Jan 2020 20:39:29.000000000,12.5957778627849,-72.3671634511333,601.009408387488
1 Jan 2020 20:39:30.000000000,12.6575357386126,-72.3804475419292,601.019172759723
1 Jan 2020 20:39:31.000000000,12.7192929561538,-72.3937359911348,601.028981699833
1 Jan 2020 20:39:32.000000000,12.7810495121185,-72.4070288228069,601.038835161249
1 Jan 2020 20:39:33.000000000,12.8428054032158,-72.4203260610465,601.048733097184
1 Jan 2020 20:39:34.000000000,12.9045606261533,-72.4336277299965,601.058675460641
1 Jan 2020 20:39:35.000000000,12.9663151776374,-72.4469338538471,601.068662204421
1 Jan 2020 20:39:36.000000000,13.0280690543732,-72.4602444568269,601.078693281102
1 Jan 2020 20:39:37.000000000,13.0898222530642,-72.4735595632121,601.088768643063
1 Jan 2020 20:39:38.000000000,13.1515747704129,-72.4868791973234,601.098888242468
1 Jan 2020 20:39:39.000000000,13.2133266031202,-72.5002033835217,601.109052031271
1 Jan 2020 20:39:40.000000000,13.2750777478858,-72.5135321462181,601.11925996122
1 Jan 2020 20:39:41.000000000,13.3368282014078,-72.5268655098647,601.129511983855
1 Jan 2020 20:39:42.000000000,13.398577960383,-72.5402034989601,601.139808050501
1 Jan 2020 20:39:43.000000000,13.460327021507,-72.5535461380472,601.150148112278
1 Jan 2020 20:39:44.000000000,13.5220753814736,-72.5668934517184,601.160532120103
1 Jan 2020 20:39:45.000000000,13.5838230369755,-72.5802454646074,601.170960024676
1 Jan 2020 20:39:46.000000000,13.6455699847038,-72.5936022013977,601.181431776493
1 Jan 2020 20:39:47.000000000,13.7073162213482,-72.6069636868197,601.191947325845
1 Jan 2020 20:39:48.000000000,13.7690617435967,-72.6203299456468,601.202506622812
1 Jan 2020 20:39:49.000000000,13.8308065481363,-72.6337010027059,601.213109617271
1 Jan 2020 20:39:50.000000000,13.8925506316521,-72.6470768828626,601.223756258891
1 Jan 2020 20:39:51.000000000,13.9542939908278,-72.660457611039,601.234446497129
1 Jan 2020 20:39:52.000000000,14.0160366223456,-72.6738432122002,601.245180281242
1 Jan 2020 20:39:53.000000000,14.0777785228863,-72.687233711361,601.255957560278
1 Jan 2020 20:39:54.000000000,14.139519689129,-72.7006291335834,601.266778283081
1 Jan 2020 20:39:55.000000000,14.2012601177512,-72.7140295039808,601.277642398294
1 Jan 2020 20:39:56.000000000,14.262999805429,-72.727434847716,601.288549854344
1 Jan 2020 20:39:57.000000000,14.3247387488368,-72.7408451899972,601.299500599459
1 Jan 2020 20:39:58.000000000,14.3864769446475,-72.7542605560875,601.310494581661
1 Jan 2020 20:39:59.000000000,14.4482143895323,-72.7676809712951,601.32153174877
1 Jan 2020 20:40:00.000000000,14.5099510801607,-72.7811064609833,601.332612048399
