NAME,X[km],Y[km],Z[km]
N1406,1473.81156415941,-5355.15119743279,-3124.94070769254
N1407,1684.36441635085,-6021.88794541914,-1258.73319861027
N1408,1915.27843947274,-6021.99935011465,-863.913729691585
N1409,1005.02025413315,-5087.85820286697,-3700.28341769503
N1410,3079.52729535424,-4270.63019868803,-3587.86505802165
N1411,3306.23866052676,-5381.69033925262,-885.136286104915
N1412,3963.28918037467,-4445.47982898018,-2276.70832753848
N1413,1612.65695443133,-4905.9514322226,-3730.95588644733
N1414,2707.49331705645,-5132.67807890138,-2638.463258194
N1415,3031.43347982433,-5406.0379458835,-1501.19457085592
N1416,3927.34984181222,-4238.54280685631,-2691.18575046405
N1417,2698.27588827473,-4470.15745775471,-3650.81574926522
N1418,2062.57989464509,-5933.42283190662,-1103.01210657182
N1419,1094.87159658149,-6104.91586179539,-1482.28424960043
N1420,1675.62663127092,-5350.47201749012,-3030.45363333982
N1421,2170.94917865075,-4479.08818993317,-3974.98601397259
N1422,4038.593584285,-4784.77567093631,-1211.91151611159
N1423,1967.67107713177,-4936.69197596995,-3516.29570268277
N1424,2247.3638295116,-5327.90920658979,-2690.98264285728
N1425,2255.14428713934,-4269.34739433206,-4153.49533738686
N1426,4083.89438980261,-4662.38730957507,-1502.77305530821
N1427,1987.52250763091,-5124.78095587539,-3227.2252437692
N1428,953.062835599631,-5783.85330229075,-2505.4223585299
N1429,2749.68442405747,-5440.17650613575,-1872.00795524118
N1430,3273.97008584692,-5424.78891916842,-729.209976284986
N1431,1988.66670390972,-5426.41058708357,-2693.51924473461
N1432,2039.21321228324,-4772.3389305115,-3695.91849009651
N1433,3487.05260785439,-5253.5235767445,-958.682965769431
N1434,3077.27329323571,-5301.07878366404,-1758.42012152508
N1435,1269.4327410122,-5765.47552756999,-2406.15431813819
N1436,2994.53582146835,-5365.02179667035,-1706.92274937881
N1437,2608.11562136416,-5713.20760333684,-1109.76196709938
N1438,3851.97185137137,-4924.63774337372,-1258.50738683993
N1439,2131.90882071705,-5073.26594330041,-3215.38503000626
N1440,3029.15775259612,-5596.3624231467,-429.743065229139
N1441,2836.27027714865,-4383.99502668958,-3650.63886066342
N1442,1144.45352121174,-5824.34614534589,-2326.26205649607
N1443,1748.87579555337,-5288.21953804747,-3097.16059975455
N1444,2308.44729315587,-5617.1435585438,-1954.93915576383
N1445,737.106606464137,-5792.77151956982,-2556.77998515458
N1446,707.670846677857,-5674.60426146711,-2815.20169924021
N1447,3115.79611926213,-5129.8568280704,-2151.1057052786
N1448,2563.66048860435,-5780.11658246069,-833.752410865034
N1449,2744.89939516951,-5049.25222034046,-2757.21542316085
N1450,3716.84534491361,-4567.81353453789,-2442.29466486643
N1451,2086.57322233024,-5891.32051618843,-1269.88164972487
N1452,3153.59320259444,-5282.74766885391,-1677.18217010229
N1453,1421.22511317705,-5739.80351985346,-2382.71148988394
N1454,4078.55293173215,-4494.89148287991,-1956.13159349161
N1455,2155.60658124047,-4316.81407531536,-4157.34725844723
N1456,1905.10584920323,-4705.64626127171,-3849.09661692779
N1457,1769.13403367611,-5501.4547912262,-2690.02688285142
N1458,1223.03224222521,-5412.76480398035,-3133.80888546401
N1459,1725.86439148397,-5454.90043076197,-2809.46921053301
N1460,2851.69422998053,-5553.25129795668,-1304.17573536567
N1461,2725.72522805741,-5223.15518162383,-2435.80317472067
N1462,1521.4878771705,-5424.21984194534,-2980.5836159625
N1463,2562.11079691331,-4137.51356491986,-4108.96255643934
N1464,4243.59244042798,-4379.04691741408,-1865.25012744563
N1465,1228.39984984273,-5711.47595330184,-2550.88045609829
N1466,2009.35010214744,-5616.03443733624,-2251.5547093239
N1467,2099.85775685997,-5370.53061902671,-2726.12648129313
N1468,1278.26571393722,-5128.60659671163,-3557.93600019019
N1469,2858.40168371132,-4769.27248448904,-3114.42515033585
N1470,2389.61494869452,-4602.6298619862,-3700.70896648661
N1471,1227.57183621554,-6151.60632152351,-1150.06285479593
N1472,2876.86588422612,-5040.26724033235,-2637.24074932476
N1473,3093.69425864649,-4836.66155961137,-2768.70751452129
N1474,2811.900431159,-4369.58814625684,-3686.35847274485
N1475,1663.2528130289,-6070.98118783289,-1036.07684838469
N1476,3175.47345706976,-4117.796245009,-3680.9686602756
N1477,2522.0387618673,-5046.23858761557,-2966.16991462145
N1478,3269.03252958296,-5195.32295712911,-1727.57909374586
N1479,1795.61879762122,-4720.16835868751,-3884.11463777067
N1480,1964.88337691863,-5805.66395830648,-1774.0584514978
N1481,1471.99729555375,-4788.94979667647,-3934.41252559694
N1482,3771.98742949052,-5040.92020477428,-1019.05713833314
N1483,1296.01496408172,-5825.84570097904,-2242.0455050097
N1484,2155.36326705001,-4670.50792592055,-3758.99957392195
N1485,2284.11511921943,-5582.91313803859,-2076.77365225158
N1486,1247.86285541588,-5899.13969126631,-2072.39553842785
N1487,1720.38305948992,-5807.69079585135,-1991.26789682808
N1488,3232.85291686239,-5154.0359343014,-1908.40511312715
N1489,2543.27363008298,-5647.46642184097,-1518.31500409035
N1490,1613.4013661226,-4996.56514194181,-3608.92983230148
N1491,1565.70978039623,-4625.93751876927,-4089.83014726431
N1492,1955.13344053716,-4717.92321707395,-3808.90028379881
N1493,654.27117628673,-5598.27921958266,-2975.26979464248
N1494,1358.41183449237,-4954.83415292652,-3766.88932682106
N1495,2099.05229273302,-4772.42284652814,-3662.42056693007
N1496,782.250087273144,-5265.41927047828,-3501.64366598352
N1497,2011.25023432446,-5132.94771586424,-3199.22230531811
N1498,3848.32254455837,-4336.01763159108,-2651.90014781469
N1499,2412.98076705352,-5602.22798108713,-1864.91006434742
