NAME,X[km],Y[km],Z[km]
N1397,3631.12959051909,-4681.62102975573,-2354.51700657312
N1398,2170.81254808044,-5570.04446163071,-2227.32826690555
N1399,3570.29191485928,-4801.50352882013,-2202.57147743433
N1400,2701.42879867284,-4317.72721724213,-3826.48607456604
N1401,3338.18313277863,-4485.05156064688,-3059.92582081727
N1402,2436.91431288625,-5043.06693432743,-3041.22018140812
N1403,3210.09713024262,-5208.31419842591,-1797.01014373389
N1404,3629.95090472506,-4871.62053332432,-1938.28399325628
N1405,2286.85173684712,-5785.3998185995,-1403.50849894739
N1406,2175.1914644467,-5313.5719284794,-2777.04374292549
N1407,4014.73786371346,-4569.33628813282,-1915.25234976901
N1408,2294.7976550143,-5040.56849763479,-3153.26452813127
N1409,2846.87814232436,-4870.48429489996,-2965.81179724856
N1410,3235.32334970761,-4459.56615744321,-3202.87860288956
N1411,2207.59439158324,-4751.95771126785,-3625.09578807886
N1412,1611.5005160009,-4860.15962816033,-3791.30437378993
N1413,3437.24940532269,-3910.9330784199,-3671.46473987385
N1414,2002.32353612612,-5815.51666826776,-1700.05008329912
N1415,1636.09754187325,-5252.37214218308,-3216.64744193316
N1416,3725.89162690698,-4733.80781400289,-2089.81034718144
N1417,3118.75220356645,-5339.75228369612,-1558.22228085127
N1418,2276.97776166557,-5738.35547333426,-1604.2120368469
N1419,2101.07858234682,-5823.50492885621,-1548.3308289877
N1420,1787.61574905411,-5039.82904637911,-3469.62437526816
N1421,3528.93406768294,-4226.35420961145,-3208.71306947378
N1422,3033.0066286722,-5037.81503734545,-2462.24404249262
N1423,3185.59114092101,-4524.59317364151,-3161.42316319606
N1424,2965.61140752657,-4431.45415361231,-3488.2281538472
N1425,2616.01662176387,-5165.09573660703,-2667.29741305242
N1426,2197.52876532171,-5648.40367427627,-1993.0293160503
N1427,2328.28714269967,-5269.58767877885,-2732.9130744256
N1428,1790.66304211045,-5469.49321508205,-2740.14392979579
N1429,2538.49301218826,-5470.43273240358,-2078.82377300183
N1430,3439.93873931285,-4230.51630192294,-3298.02254792043
N1431,3440.6590659514,-4896.58430983229,-2199.24171811086
N1432,3845.2164614432,-4300.35515826142,-2711.84907787162
N1433,3083.58831102217,-4797.38792745423,-2846.71089130027
N1434,2227.80188496312,-4998.15022266984,-3266.37179631885
N1435,1791.84917754687,-4808.86969277771,-3776.98768097019
N1436,2288.47402111928,-5099.09697582864,-3063.37935193282
N1437,2094.39259065008,-5175.43271242016,-3079.17391756549
N1438,2164.5847542354,-5309.18857827897,-2794.91800402385
N1439,2925.56389446252,-5245.8093831752,-2139.09717151562
N1440,2677.01989412933,-5397.18642234066,-2089.75631210008
N1441,2331.56021627952,-5612.60977982539,-1940.57605198726
N1442,3723.80404139699,-4508.41578962217,-2539.93288279683
N1443,2823.64972545608,-4627.67527510441,-3349.28559412822
N1444,3114.95689485041,-4648.17641499549,-3051.2612270171
N1445,3233.92866070822,-3977.65862366613,-3782.08471957768
N1446,3094.56527858304,-4788.11272112862,-2850.46085947809
N1447,2551.93735996438,-5565.75574793769,-1781.04576732093
N1448,2945.71673467186,-4824.82093374324,-2943.99464340177
N1449,3025.41401331815,-4796.75186341862,-2909.04943893597
N1450,2952.89562629649,-4334.91527234782,-3616.87494816946
N1451,3638.9551394123,-4413.17104536508,-2814.13930080203
N1452,2644.49600988389,-5285.00217266769,-2392.25385350354
N1453,2512.83450512854,-4457.34410057414,-3795.23358889157
N1454,2512.80300545545,-5554.94040095586,-1874.78782385737
N1455,2486.26749091579,-5555.70570257655,-1908.91301140066
N1456,2222.33366611048,-5083.43180686187,-3136.64594471975
N1457,3701.51954162022,-4541.77747588665,-2513.34021325496
N1458,2521.31883482155,-4541.35634311469,-3689.05853202346
N1459,2813.46713739237,-4499.32139257759,-3526.80151106398
N1460,3786.90478468256,-4705.08552018916,-2044.32197752288
N1461,2905.28372596792,-4636.9439810675,-3266.13011013096
N1462,1965.47948238024,-5053.81002413864,-3349.21213829377
N1463,3443.29077036337,-4892.82274495208,-2203.69594053804
N1464,1778.74332892591,-5401.18115907853,-2878.93037103147
N1465,3852.45096590873,-4697.60541737863,-1937.49351219151
N1466,2069.1892626323,-5705.16845201372,-1959.44745753155
N1467,1768.15945671799,-5318.93960017629,-3033.37374830627
N1468,3929.97000016088,-4755.21516076278,-1615.49353364771
N1469,2176.4735357956,-5469.74209857503,-2454.32436581796
N1470,3567.2039346653,-4981.3832443545,-1767.58168084055
N1471,1944.60150552564,-5714.26727959255,-2053.80520091353
N1472,3618.5969493769,-4946.34594274257,-1762.79535435342
N1473,2148.22740462144,-5434.73613915072,-2553.02764836001
N1474,3404.59593363397,-3862.04027460691,-3752.20861515502
N1475,3482.51694390578,-4121.94923165923,-3388.93480716753
N1476,3458.19190495846,-4495.50652281141,-2908.85098840513
N1477,2421.45368533636,-5622.04053240603,-1794.44986727222
N1478,3531.70112514161,-4442.89750372762,-2901.75816195676
N1479,2838.1512885845,-5232.42681638495,-2283.73576030174
N1480,2527.46218545152,-5416.4019493906,-2228.3363499767
N1481,3067.61925326691,-4150.05693946753,-3735.42975035517
N1482,3709.19833104317,-4416.93018867104,-2715.54229511973
N1483,2191.05115360831,-5337.71787001455,-2719.48202365023
N1484,3091.16485563357,-5320.87394565789,-1672.59883821788
N1485,2299.52166340209,-5759.94706280752,-1484.79624053822
N1486,4063.48404562148,-4606.57844517424,-1714.19795839106
N1487,1808.59140309746,-5744.41976281692,-2093.32009525916
N1488,1974.00270728728,-4860.38942692794,-3616.54064974771
N1489,2905.08260726907,-5275.96552392866,-2092.88414050868
N1490,2946.50239453022,-5106.17710909514,-2426.52458096605
N1491,2840.29107765716,-5232.27460361714,-2281.43756396136
N1492,3832.97515537718,-4749.15018548207,-1849.71930684946
N1493,3793.00519170881,-4313.85371435167,-2762.81161550845
N1494,1871.75182460722,-5138.28611849139,-3279.70234893879
N1495,1893.57871033379,-5610.69847833356,-2361.70260185159
N1496,1914.38677912673,-5078.35726276512,-3343.70336155224
N1497,2946.6176564201,-4964.75473263934,-2702.13912366432
N1498,3954.0856304855,-4466.08644232537,-2252.20587587509
N1499,3823.25357029521,-4440.53101519108,-2512.22034223116
