NAME,LATITUDE[deg],LONGITUDE[deg],ALTITUDE[km]
N1393,-20.7232943561968,-70.7068203655103,0.0209559998189461
N1394,-20.3480912080259,-58.154065464369,0.107045486906021
N1395,-19.2821526602759,-53.3692252098905,0.555823520905744
N1396,-14.4896193204399,-48.4570283744284,0.633167304743876
N1397,-21.8054455070316,-52.2023529016889,0.247476645274017
N1398,-20.5605639319218,-68.7076530000231,4.04341858845138
N1399,-20.3343360625367,-53.3663230690483,0.376551593665534
N1400,-37.1023791395139,-57.9674358243437,0.0414697775936934
N1401,-28.8540741641792,-53.3400248012692,0.373745445316581
N1402,-28.6627138478508,-64.2092052523555,0.140825614335779
N1403,-16.4729134684302,-58.3527729961336,0.128350406740012
N1404,-17.8066762675097,-53.3093999347693,0.851285474701325
N1405,-12.7964619219752,-68.4321132883113,0.236871271528465
N1406,-25.9629274219568,-67.7375147044833,3.82351129021247
N1407,-17.5886352590698,-48.696618394459,0.723770801830258
N1408,-29.8207699888017,-65.5218564820578,0.225892564700028
N1409,-27.8903854171701,-59.6930120261354,0.0800057809853277
N1410,-30.3383411826744,-54.0398883262369,0.155389372006982
N1411,-34.8577046658647,-65.0820569164968,0.29981877982967
N1412,-36.7018312814654,-71.6558429472874,0.651120086468691
N1413,-35.3705616794855,-48.6883373302353,-0.00400580933060126
N1414,-15.550113833719,-71.0010520123416,4.58719502505712
N1415,-30.4831145086247,-72.6983513864681,0.0117351699656491
N1416,-19.2512051952776,-51.7943778741613,0.573129317328027
N1417,-14.2346319771067,-59.7123763645126,0.263241068608747
N1418,-14.6601068701409,-68.3568366149705,1.84627128688495
N1419,-14.1322170877979,-70.1609218430058,4.74745073725145
N1420,-33.1527941162012,-70.4705213600632,2.68096684874822
N1421,-30.4001440980007,-50.1386912732565,0.00331378209370505
N1422,-22.8576035423938,-58.9500393719645,0.124022124045655
N1423,-29.9062977879338,-54.8521046159566,0.0985102306515652
N1424,-33.3683931153586,-56.2088271125727,0.136687747271738
N1425,-24.8815829128873,-63.138707449864,0.278030730858939
N1426,-18.317267582853,-68.7413240364014,4.06605444895282
N1427,-25.5279818863738,-66.162490813277,2.19275887391879
N1428,-25.609731158479,-71.8720172476825,0.0148921133468938
N1429,-19.1381935198038,-65.1068709005634,3.10111467560666
N1430,-31.33864357287,-50.8845761381949,0.00572017967740687
N1431,-20.3026591624146,-54.9056242551681,0.2587385344143
N1432,-25.3262854261446,-48.1981105355071,0.141101848839029
N1433,-26.6809080930338,-57.2685495477955,0.0935676690247579
N1434,-31.0028827273766,-65.9762588945573,0.396689997060094
N1435,-36.536511524318,-69.5639333738312,1.33868750963935
N1436,-28.8896393942598,-65.8294635741643,0.376778378376386
N1437,-29.0402179099341,-67.9678198226112,2.83211369578167
N1438,-26.1397442282363,-67.8190133926082,4.4241214759899
N1439,-19.7244533741029,-60.8517919095009,0.265132727262421
N1440,-19.2495451593537,-63.6184570635289,0.93548914123194
N1441,-17.8199442148767,-67.4412867211463,3.77194111670159
N1442,-23.6194690994543,-50.4444070587607,0.519848662721156
N1443,-31.8810838036151,-58.6098811588762,0.0830472618611865
N1444,-28.7663959877875,-56.1721411638298,0.0634451476580697
N1445,-36.6026452060336,-50.8880896224585,-9.26643279755222E-05
N1446,-26.7186430951667,-57.1253461872346,0.126320163131879
N1447,-16.3222782701358,-65.3682179780063,0.226670641432959
N1448,-27.6678621976487,-58.5945198428326,0.0806008215530829
N1449,-27.3124058471119,-57.7594930068867,0.0727667228791717
N1450,-34.7691312789308,-55.7377482401383,0.031357459928218
N1451,-26.34922188858,-50.4921342208014,0.798577183954575
N1452,-22.1723155882546,-63.4176495390561,0.424933998807082
N1453,-36.7490680556042,-60.5878040086887,0.195308237816694
N1454,-17.2011061264673,-65.6601620637626,2.30583345364949
N1455,-17.5227465850407,-65.8907177658708,2.76328535153898
N1456,-29.6475638735795,-66.3864016103029,0.334368903433544
N1457,-23.3573257412097,-50.8201865093411,0.611863263022314
N1458,-35.5646319233182,-60.9613724412682,0.0944499742131809
N1459,-33.7861551557137,-57.9818783673839,0.0795415218619033
N1460,-18.817026731892,-51.1710269341576,0.412535145972782
N1461,-31.002153560008,-57.9307415635468,0.0620012989678609
N1462,-31.8736136885237,-68.7484219018595,1.27602297442492
N1463,-20.3452902786645,-54.8642932070253,0.339984371424455
N1464,-27.0071853040285,-71.7719999319278,0.0119702082265685
N1465,-17.7999576249625,-50.6452243854037,0.581770945405698
N1466,-18.0066075454963,-70.0649603672162,1.18871758970295
N1467,-28.5826606305701,-71.6117969192154,0.0190780333471946
N1468,-14.7692351749489,-50.4278099940754,0.275254594940243
N1469,-22.7689711328917,-68.3018195603983,3.03852449127085
N1470,-16.1953390031566,-54.3932797949264,0.30508535370355
N1471,-18.9087750324089,-71.2062339240249,0.0186311640978128
N1472,-16.1493945787891,-53.8119274401627,0.653637771384951
N1473,-23.740525748879,-68.4322414848638,2.54463519248831
N1474,-36.2680204460248,-48.6020917607947,-0.00373512141060769
N1475,-32.3035860546881,-49.8064897563804,0.00309942022692079
N1476,-27.3083646871189,-52.430527479728,0.507474155001035
N1477,-16.4424662749946,-66.6981043447732,2.49940917527617
N1478,-27.2355946801303,-51.5184803250332,0.671148936611398
N1479,-21.1185205322777,-61.5238936863951,0.263284551161362
N1480,-20.5723592603916,-64.9847748485789,3.43058275513425
N1481,-36.0806187046602,-53.5291061945395,0.00809995601485544
N1482,-25.3602044388001,-49.977522199637,0.835186244492022
N1483,-25.3841102203746,-67.6826035063633,4.44298615936928
N1484,-15.3037409797328,-59.8455288219943,0.220175352724828
N1485,-13.5509513343922,-68.2368219292429,0.285005706523576
N1486,-15.6924013083765,-48.5843355953155,0.792656631279244
N1487,-19.2865393642273,-72.5237469369656,0.0196776809514998
N1488,-34.7622519017487,-67.8959196359831,0.54461258564827
N1489,-19.2813469847577,-61.161686248361,0.342418826436955
N1490,-22.5078961529806,-60.0130487938007,0.156180505528676
N1491,-21.0962727610004,-61.5050935432339,0.262927056091429
N1492,-16.9684138772396,-51.0934678685821,0.784822152515805
N1493,-25.8368596982848,-48.6760800657683,0.0127014649448904
N1494,-31.1224940922216,-69.984556285797,4.20830318171961
N1495,-21.8762022390851,-71.3507548499157,0.0137763586992053
N1496,-31.8092894617977,-69.3450774464966,2.322524651669
N1497,-25.2294603000067,-59.3105641545777,0.115811281455346
N1498,-20.8126610902663,-48.4796688378694,0.525507953101417
N1499,-23.3460294852248,-49.2718723791521,0.684573699484507
